ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,uom,metric_type,quality_flag
2019,2019,Alberta,Both sexes,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",84.8,81.9,87.3,percent,percent,
2019,2019,Alberta,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, family",23.7,19.6,28.5,percent,percent,
2019,2019,Alberta,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",20.4,17.3,23.8,percent,percent,
2019,2019,Alberta,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, health",7.8,5.7,10.7,percent,percent,E
2019,2019,Alberta,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, none",8.9,6.7,11.7,percent,percent,
2019,2019,Alberta,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, other",2.7,1.9,3.9,percent,percent,E
2019,2019,Alberta,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",7.4,5.4,10.1,percent,percent,E
2019,2019,Alberta,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, work",29.0,25.4,32.8,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",92.0,90.4,93.3,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",86.3,84.5,87.9,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Main source of stress in day-to-day life, family",30.5,28.2,32.9,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Main source of stress in day-to-day life, financial concerns",15.4,13.5,17.6,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Main source of stress in day-to-day life, health",15.4,13.6,17.2,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Main source of stress in day-to-day life, none",21.9,19.8,24.1,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Main source of stress in day-to-day life, other",5.5,4.4,6.9,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",4.8,3.7,6.1,percent,percent,
2019,2019,Alberta,Both sexes,65 years and over,"Main source of stress in day-to-day life, work",6.5,5.3,7.9,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",90.1,88.9,91.2,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",81.0,79.5,82.5,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, family",16.9,15.6,18.4,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",21.7,20.2,23.3,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, health",6.1,5.2,7.0,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, none",7.8,7.0,8.8,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, other",2.8,2.3,3.4,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",23.0,20.4,25.8,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",11.2,9.8,12.7,percent,percent,
2019,2019,Alberta,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, work",24.8,23.1,26.6,percent,percent,
2019,2019,Alberta,Females,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",90.4,84.4,94.2,percent,percent,
2019,2019,Alberta,Females,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",74.1,65.2,81.4,percent,percent,
2019,2019,Alberta,Females,12 to 17 years,"Main source of stress in day-to-day life, family",5.7,3.2,10.0,percent,percent,E
2019,2019,Alberta,Females,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",70.7,62.3,78.0,percent,percent,
2019,2019,Alberta,Females,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",7.2,3.7,13.5,percent,percent,E
2019,2019,Alberta,Females,12 to 17 years,"Main source of stress in day-to-day life, work",4.8,2.5,9.0,percent,percent,E
2019,2019,Alberta,Females,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",87.6,83.6,90.8,percent,percent,
2019,2019,Alberta,Females,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",69.9,64.4,74.9,percent,percent,
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, family",13.2,10.4,16.5,percent,percent,
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",26.0,21.5,31.1,percent,percent,
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, health",1.8,0.9,3.5,percent,percent,E
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, none",3.7,2.4,5.7,percent,percent,E
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, other",2.0,1.1,3.7,percent,percent,E
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",14.4,10.3,19.7,percent,percent,E
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",14.7,10.5,20.3,percent,percent,E
2019,2019,Alberta,Females,18 to 34 years,"Main source of stress in day-to-day life, work",24.2,19.9,29.2,percent,percent,
2019,2019,Alberta,Females,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",90.2,87.1,92.6,percent,percent,
2019,2019,Alberta,Females,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",80.4,74.9,85.0,percent,percent,
2019,2019,Alberta,Females,35 to 49 years,"Main source of stress in day-to-day life, family",17.4,13.7,21.8,percent,percent,
2019,2019,Alberta,Females,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",22.9,18.2,28.4,percent,percent,
2019,2019,Alberta,Females,35 to 49 years,"Main source of stress in day-to-day life, health",6.2,3.9,9.7,percent,percent,E
2019,2019,Alberta,Females,35 to 49 years,"Main source of stress in day-to-day life, none",5.4,3.2,9.0,percent,percent,E
2019,2019,Alberta,Females,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",19.7,15.0,25.3,percent,percent,
2019,2019,Alberta,Females,35 to 49 years,"Main source of stress in day-to-day life, work",26.1,21.4,31.5,percent,percent,
2019,2019,Alberta,Females,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",89.7,85.0,93.1,percent,percent,
2019,2019,Alberta,Females,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",83.1,78.6,86.9,percent,percent,
2019,2019,Alberta,Females,50 to 64 years,"Main source of stress in day-to-day life, family",30.4,24.0,37.7,percent,percent,
2019,2019,Alberta,Females,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",17.9,13.7,23.0,percent,percent,
2019,2019,Alberta,Females,50 to 64 years,"Main source of stress in day-to-day life, health",7.3,4.8,11.1,percent,percent,E
2019,2019,Alberta,Females,50 to 64 years,"Main source of stress in day-to-day life, none",9.9,6.5,14.7,percent,percent,E
2019,2019,Alberta,Females,50 to 64 years,"Main source of stress in day-to-day life, other",2.2,1.3,3.9,percent,percent,E
2019,2019,Alberta,Females,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",8.8,5.6,13.6,percent,percent,E
2019,2019,Alberta,Females,50 to 64 years,"Main source of stress in day-to-day life, work",23.2,18.5,28.7,percent,percent,
2019,2019,Alberta,Females,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",90.8,88.6,92.6,percent,percent,
2019,2019,Alberta,Females,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",84.6,81.9,87.0,percent,percent,
2019,2019,Alberta,Females,65 years and over,"Main source of stress in day-to-day life, family",36.5,33.1,40.1,percent,percent,
2019,2019,Alberta,Females,65 years and over,"Main source of stress in day-to-day life, financial concerns",12.8,10.7,15.3,percent,percent,
2019,2019,Alberta,Females,65 years and over,"Main source of stress in day-to-day life, health",17.8,15.3,20.7,percent,percent,
2019,2019,Alberta,Females,65 years and over,"Main source of stress in day-to-day life, none",18.3,15.7,21.2,percent,percent,
2019,2019,Alberta,Females,65 years and over,"Main source of stress in day-to-day life, other",4.8,3.4,6.6,percent,percent,E
2019,2019,Alberta,Females,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",5.1,3.7,7.1,percent,percent,E
2019,2019,Alberta,Females,65 years and over,"Main source of stress in day-to-day life, work",4.5,3.3,6.1,percent,percent,E
2019,2019,Alberta,Females,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",89.4,87.7,91.0,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",78.1,75.8,80.3,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, family",21.1,19.1,23.3,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",19.6,17.6,21.8,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, health",6.7,5.6,7.9,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, none",7.7,6.5,9.2,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, other",2.5,2.0,3.2,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",26.0,22.1,30.2,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",12.6,10.6,15.0,percent,percent,
2019,2019,Alberta,Females,"Total, 12 years and over","Main source of stress in day-to-day life, work",20.0,17.8,22.4,percent,percent,
2019,2019,Alberta,Males,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",88.6,79.8,93.8,percent,percent,
2019,2019,Alberta,Males,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",75.7,66.1,83.3,percent,percent,
2019,2019,Alberta,Males,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",60.8,50.8,70.0,percent,percent,
2019,2019,Alberta,Males,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",14.4,9.2,21.9,percent,percent,E
2019,2019,Alberta,Males,12 to 17 years,"Main source of stress in day-to-day life, work",4.5,2.4,8.4,percent,percent,E
2019,2019,Alberta,Males,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",88.6,84.5,91.7,percent,percent,
2019,2019,Alberta,Males,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",81.4,76.8,85.2,percent,percent,
2019,2019,Alberta,Males,18 to 34 years,"Main source of stress in day-to-day life, family",7.9,5.7,10.7,percent,percent,E
2019,2019,Alberta,Males,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",30.9,25.6,36.8,percent,percent,
2019,2019,Alberta,Males,18 to 34 years,"Main source of stress in day-to-day life, none",3.3,1.9,5.6,percent,percent,E
2019,2019,Alberta,Males,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",9.0,6.1,13.0,percent,percent,E
2019,2019,Alberta,Males,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",9.4,6.9,12.8,percent,percent,E
2019,2019,Alberta,Males,18 to 34 years,"Main source of stress in day-to-day life, work",33.9,28.5,39.8,percent,percent,
2019,2019,Alberta,Males,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",93.0,89.5,95.4,percent,percent,
2019,2019,Alberta,Males,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",84.9,80.2,88.6,percent,percent,
2019,2019,Alberta,Males,35 to 49 years,"Main source of stress in day-to-day life, family",10.1,7.2,14.0,percent,percent,E
2019,2019,Alberta,Males,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",26.5,21.7,31.9,percent,percent,
2019,2019,Alberta,Males,35 to 49 years,"Main source of stress in day-to-day life, health",2.7,1.5,4.7,percent,percent,E
2019,2019,Alberta,Males,35 to 49 years,"Main source of stress in day-to-day life, none",4.4,2.5,7.7,percent,percent,E
2019,2019,Alberta,Males,35 to 49 years,"Main source of stress in day-to-day life, other",1.8,1.1,3.1,percent,percent,E
2019,2019,Alberta,Males,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",14.6,10.3,20.3,percent,percent,E
2019,2019,Alberta,Males,35 to 49 years,"Main source of stress in day-to-day life, work",38.8,33.1,44.9,percent,percent,
2019,2019,Alberta,Males,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",90.5,87.0,93.1,percent,percent,
2019,2019,Alberta,Males,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",86.4,82.2,89.7,percent,percent,
2019,2019,Alberta,Males,50 to 64 years,"Main source of stress in day-to-day life, family",17.2,13.0,22.5,percent,percent,
2019,2019,Alberta,Males,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",22.8,18.3,27.9,percent,percent,
2019,2019,Alberta,Males,50 to 64 years,"Main source of stress in day-to-day life, health",8.3,5.1,13.2,percent,percent,E
2019,2019,Alberta,Males,50 to 64 years,"Main source of stress in day-to-day life, none",7.9,5.4,11.4,percent,percent,E
2019,2019,Alberta,Males,50 to 64 years,"Main source of stress in day-to-day life, other",3.1,1.9,5.1,percent,percent,E
2019,2019,Alberta,Males,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",6.1,4.0,9.2,percent,percent,E
2019,2019,Alberta,Males,50 to 64 years,"Main source of stress in day-to-day life, work",34.5,29.2,40.2,percent,percent,
2019,2019,Alberta,Males,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",93.2,90.7,95.1,percent,percent,
2019,2019,Alberta,Males,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",88.1,85.3,90.4,percent,percent,
2019,2019,Alberta,Males,65 years and over,"Main source of stress in day-to-day life, family",23.9,20.9,27.3,percent,percent,
2019,2019,Alberta,Males,65 years and over,"Main source of stress in day-to-day life, financial concerns",18.3,15.2,21.8,percent,percent,
2019,2019,Alberta,Males,65 years and over,"Main source of stress in day-to-day life, health",12.6,10.5,15.2,percent,percent,
2019,2019,Alberta,Males,65 years and over,"Main source of stress in day-to-day life, none",25.8,22.6,29.2,percent,percent,
2019,2019,Alberta,Males,65 years and over,"Main source of stress in day-to-day life, other",6.3,4.6,8.7,percent,percent,E
2019,2019,Alberta,Males,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",4.4,3.0,6.4,percent,percent,E
2019,2019,Alberta,Males,65 years and over,"Main source of stress in day-to-day life, work",8.6,6.8,10.9,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",90.8,89.1,92.3,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",83.9,81.8,85.8,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, family",12.8,11.1,14.7,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",23.8,21.3,26.4,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, health",5.5,4.2,7.1,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, none",7.9,6.8,9.2,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, other",3.1,2.3,4.1,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",20.1,16.9,23.7,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",9.7,8.1,11.7,percent,percent,
2019,2019,Alberta,Males,"Total, 12 years and over","Main source of stress in day-to-day life, work",29.5,27.1,32.1,percent,percent,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",91.8,88.5,94.2,percent,percent,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",76.8,71.7,81.3,percent,percent,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, family",10.8,7.6,15.1,percent,percent,E
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, none",10.8,7.5,15.1,percent,percent,E
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, other",3.5,1.9,6.2,percent,percent,E
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",56.5,50.8,62.1,percent,percent,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",13.5,10.0,17.9,percent,percent,
2019,2019,British Columbia,Both sexes,12 to 17 years,"Main source of stress in day-to-day life, work",2.6,1.4,4.8,percent,percent,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",87.4,84.5,89.8,percent,percent,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",73.5,69.5,77.1,percent,percent,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, family",9.1,7.2,11.3,percent,percent,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",27.4,23.7,31.4,percent,percent,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, health",3.5,2.5,5.0,percent,percent,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, none",4.2,2.8,6.3,percent,percent,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, other",2.8,1.7,4.5,percent,percent,E
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",13.3,10.6,16.5,percent,percent,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",12.4,10.1,15.2,percent,percent,
2019,2019,British Columbia,Both sexes,18 to 34 years,"Main source of stress in day-to-day life, work",27.3,23.8,31.2,percent,percent,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",89.3,86.8,91.4,percent,percent,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",82.7,79.4,85.5,percent,percent,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, family",16.8,13.9,20.1,percent,percent,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",25.2,21.8,29.0,percent,percent,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, health",4.0,2.8,5.8,percent,percent,E
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, none",4.3,2.9,6.3,percent,percent,E
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, other",3.3,2.1,5.2,percent,percent,E
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",14.6,12.0,17.8,percent,percent,
2019,2019,British Columbia,Both sexes,35 to 49 years,"Main source of stress in day-to-day life, work",31.1,27.4,35.1,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",92.5,90.5,94.1,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",84.3,81.4,86.7,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, family",24.2,20.7,28.0,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",20.7,17.9,23.9,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, health",8.5,6.6,11.0,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, none",6.7,5.2,8.5,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, other",3.8,2.3,6.0,percent,percent,E
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",8.0,6.1,10.4,percent,percent,
2019,2019,British Columbia,Both sexes,50 to 64 years,"Main source of stress in day-to-day life, work",27.9,24.6,31.4,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",92.7,90.9,94.2,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",86.4,84.2,88.4,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, family",29.3,26.7,32.1,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, financial concerns",12.7,10.8,14.9,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, health",18.6,16.5,20.9,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, none",25.6,23.2,28.2,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, other",4.7,3.6,6.1,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, time pressures/ not enough time",4.8,3.8,6.0,percent,percent,
2019,2019,British Columbia,Both sexes,65 years and over,"Main source of stress in day-to-day life, work",4.2,3.3,5.5,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Ability to handle the day-to-day demands in life, good or excellent",90.4,89.3,91.4,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Ability to handle unexpected and difficult problems, good or excellent",81.0,79.5,82.4,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, family",18.6,17.2,20.2,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, financial concerns",20.6,19.1,22.1,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, health",7.7,6.9,8.6,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, none",9.6,8.7,10.5,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, other",3.6,2.9,4.4,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, school work (12 to 34 years old)",22.1,19.6,24.8,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, time pressures/ not enough time",10.4,9.3,11.6,percent,percent,
2019,2019,British Columbia,Both sexes,"Total, 12 years and over","Main source of stress in day-to-day life, work",22.0,20.5,23.6,percent,percent,
2019,2019,British Columbia,Females,12 to 17 years,"Ability to handle the day-to-day demands in life, good or excellent",90.5,85.7,93.8,percent,percent,
2019,2019,British Columbia,Females,12 to 17 years,"Ability to handle unexpected and difficult problems, good or excellent",75.3,67.8,81.5,percent,percent,
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, family",10.0,6.2,15.7,percent,percent,E
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, none",10.2,5.8,17.4,percent,percent,E
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",56.5,48.1,64.6,percent,percent,
2019,2019,British Columbia,Females,12 to 17 years,"Main source of stress in day-to-day life, time pressures/ not enough time",16.0,10.8,23.1,percent,percent,E
2019,2019,British Columbia,Females,18 to 34 years,"Ability to handle the day-to-day demands in life, good or excellent",85.5,80.9,89.1,percent,percent,
2019,2019,British Columbia,Females,18 to 34 years,"Ability to handle unexpected and difficult problems, good or excellent",71.6,65.9,76.7,percent,percent,
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, family",10.6,7.8,14.3,percent,percent,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, financial concerns",25.6,20.6,31.2,percent,percent,
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, health",5.6,3.7,8.3,percent,percent,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, none",4.6,2.7,7.6,percent,percent,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, school work (12 to 34 years old)",14.1,10.1,19.3,percent,percent,E
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, time pressures/ not enough time",12.3,9.2,16.1,percent,percent,
2019,2019,British Columbia,Females,18 to 34 years,"Main source of stress in day-to-day life, work",24.7,20.6,29.4,percent,percent,
2019,2019,British Columbia,Females,35 to 49 years,"Ability to handle the day-to-day demands in life, good or excellent",90.8,87.7,93.2,percent,percent,
2019,2019,British Columbia,Females,35 to 49 years,"Ability to handle unexpected and difficult problems, good or excellent",80.8,75.9,85.0,percent,percent,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, family",19.6,15.5,24.6,percent,percent,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, financial concerns",20.8,16.7,25.6,percent,percent,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, health",5.9,3.7,9.4,percent,percent,E
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, none",4.8,2.6,8.4,percent,percent,E
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, other",4.1,2.4,7.1,percent,percent,E
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, time pressures/ not enough time",16.5,12.8,20.9,percent,percent,
2019,2019,British Columbia,Females,35 to 49 years,"Main source of stress in day-to-day life, work",27.3,22.6,32.7,percent,percent,
2019,2019,British Columbia,Females,50 to 64 years,"Ability to handle the day-to-day demands in life, good or excellent",92.0,89.3,94.0,percent,percent,
2019,2019,British Columbia,Females,50 to 64 years,"Ability to handle unexpected and difficult problems, good or excellent",83.4,79.7,86.5,percent,percent,
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, family",30.3,25.3,35.9,percent,percent,
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, financial concerns",18.2,14.7,22.2,percent,percent,
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, health",9.5,6.9,12.8,percent,percent,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, none",5.8,4.1,8.3,percent,percent,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, other",2.3,1.4,3.8,percent,percent,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, time pressures/ not enough time",10.0,7.2,13.7,percent,percent,E
2019,2019,British Columbia,Females,50 to 64 years,"Main source of stress in day-to-day life, work",23.6,19.8,27.9,percent,percent,
2019,2019,British Columbia,Females,65 years and over,"Ability to handle the day-to-day demands in life, good or excellent",93.2,90.9,94.9,percent,percent,
2019,2019,British Columbia,Females,65 years and over,"Ability to handle unexpected and difficult problems, good or excellent",84.5,81.2,87.2,percent,percent,
